
🇨🇳•四川移动组播,#genre#
DD-小秋 唐人街探案：你王姐归来吗？搞笑,http://txtest-xp2p.p2p.huya.com/src/1199512561102-1199512561102-5225624509326819328-2399025245660-10057-A-0-1.xs
大梦电影 《信号100》想知道一百种信号是干嘛的吗，准备好啦,http://txtest-xp2p.p2p.huya.com/src/1199573065336-1199573065336-5485488215626350592-2399146254128-10057-A-0-1.xs
扁豆看电影 太敢拍了！国产神片，看一部少一部《背靠背，脸对脸》,http://txtest-xp2p.p2p.huya.com/src/94525224-2703099090-11609722189397360640-4587890396-10057-A-0-1.xs
Mz玲珑丶819 万万没想到，勇敢牛牛，不怕困难,http://txtest-xp2p.p2p.huya.com/src/1199523155564-1199523155564-5271127377135534080-2399046434584-10057-A-0-1.xs
痞子帅叔叔 【超级交通站】抗ri情景喜剧,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789274572-10057-A-0-1.xs
DD-柠檬 僵尸  鬼片经典,http://txtest-xp2p.p2p.huya.com/src/1199582504831-1199582504831-5526030537942106112-2399165133118-10057-A-0-1.xs
狗哥吃火锅 【火影重置版04】力量暴增！佐助获得咒印力量！动画——中忍考试篇02,http://txtest-xp2p.p2p.huya.com/src/1199512574006-1199512574006-5225679931584806912-2399025271468-10057-A-0-1.xs
就是大咪呀 一名资深狙击枪最快是2.5秒，我2.3秒,http://txtest-xp2p.p2p.huya.com/src/1199589421138-1199589421138-5555735850316201984-2399178965732-10057-A-0-1.xs
-懒猪 少年包青黑之旅	,http://txtest-xp2p.p2p.huya.com/src/1394565200-1394565200-5989611926139699200-2789253856-10057-A-0-1-imgplus.xs
枫哥视 飞出个未来,http://txtest-xp2p.p2p.huya.com/src/1199579767212-1199579767212-5514272553868197888-2399159657880-10057-A-0-1.xs
我是詹密 雍正皇帝的风云一生,http://txtest-xp2p.p2p.huya.com/src/1448738195-1448738195-6222283167991070720-2789274594-10057-A-0-1.xs
利世-余小二 【龙珠超动画】召开力之大会32,http://txtest-xp2p.p2p.huya.com/src/146501201-146501201-629217867119722496-293125858-10057-A-0-1.xs
鱼塘塘主张年年 新水hu·在下正是西公子！,http://txtest-xp2p.p2p.huya.com/src/1394565188-1394565188-5989611874600091648-2789253832-10057-A-0-1.xs
领带哥 许三多军营成长史,http://txtest-xp2p.p2p.huya.com/src/1394575555-1394575555-5989656400526049280-2789274566-10057-A-0-1.xs
SG-甜橙Q 秋名山89上山 奔驰上树,http://txtest-xp2p.p2p.huya.com/src/1199586792263-1199586792263-5544444918165929984-2399173707982-10057-A-0-1.xs
维达人 RM 刘在石李光洙跑男,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2777071322-10057-A-0-1.xs
裸奔的蜗牛╮ 康熙·民间私访,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789274536-10057-A-0-1.xs
傻妞 【邻li一家亲】满院白眼狼,http://txtest-xp2p.p2p.huya.com/src/1394575549-1394575549-5989656374756245504-2789274554-10057-A-0-1-imgplus.xs
科幻梦工场 科幻电影《沙丘魔蚁》,http://txtest-xp2p.p2p.huya.com/src/94525224-2682536056-11521404630860824576-3512313440-10057-A-0-1-imgplus.xs
我爱黑科技 我是谢飞机 别扒拉我,http://txtest-xp2p.p2p.huya.com/src/1524439828-1524439828-6547419205979865088-3049003112-10057-A-0-1.xs
摄氏零度 易中天品三国	,http://txtest-xp2p.p2p.huya.com/src/1524434067-1524434067-6547394462673272832-3048991590-10057-A-0-1.xs
莫小辰 一代经典星爷，难以超越,http://txtest-xp2p.p2p.huya.com/src/1449698986-1449698986-6226409733914361856-2847687634-10057-A-0-1.xs
yao不能停 在外三藏獒，在家三二哈,http://txtest-xp2p.p2p.huya.com/src/1524418106-1524418106-6547325910700261376-3048959668-10057-A-0-1.xs
柯冉冉 龙men·老奸巨猾年掌柜,http://txtest-xp2p.p2p.huya.com/src/1449698121-1449698121-6226406018767650816-2847687516-10057-A-0-1.xs
萌新司机 大秦，终章！,http://txtest-xp2p.p2p.huya.com/src/1449698864-1449698864-6226409209928351744-2847687540-10057-A-0-1.xs
实力拔萝卜 搞笑恐怖类 弹幕护体,http://txtest-xp2p.p2p.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.xs
Wang-我的女人 康熙大帝的传奇一生,http://txtest-xp2p.p2p.huya.com/src/1448737923-1448737923-6222281999759966208-2847699110-10057-A-0-1.xs
我们都爱笑 网球王子·动画费德勒看了想打人	,http://txtest-xp2p.p2p.huya.com/src/1423782044-1423782044-6115097315612033024-2847687544-10057-A-0-1.xs
四次元先生 相识、相知、相爱、相守的父母爱情,http://txtest-xp2p.p2p.huya.com/src/1524439831-1524439831-6547419218864766976-3049003118-10057-A-0-1-imgplus.xs
心疼得抱住胖胖的自己 神tan狄仁杰·破案还得是他,http://txtest-xp2p.p2p.huya.com/src/1394575548-1394575548-5989656370461278208-2789274552-10057-A-0-1-imgplus.xs
电影最TOP 电影最TOP 151: 被歌唱事业耽误的帝——张学友,http://txtest-xp2p.p2p.huya.com/src/94525224-2672048638-11476361513531342848-3153216706-10057-A-0-1.xs
老王夸我帅 神貂侠侣·小笼包版姑姑上线,http://txtest-xp2p.p2p.huya.com/src/1423787869-1423787869-6115122333796532224-2847699194-10057-A-0-1-imgplus.xs
力哥视 恐怖电影找力哥,http://txtest-xp2p.p2p.huya.com/src/1199557791348-1199557791348-5419886936686854144-2399115706152-10057-A-0-1.xs
老司机 成龙历险记·动画社会我阿福乌鸦坐飞机	,http://txtest-xp2p.p2p.huya.com/src/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1.xs
会唱歌的小野猫 胡八一胖子沙漠古城找鬼洞,http://txtest-xp2p.p2p.huya.com/src/1423782025-1423782025-6115097234007654400-2847687506-10057-A-0-1.xs
止戈电影 豆瓣8.2，一部黑暗到骨子里的悬疑片，不是所有真相都能被接受,http://txtest-xp2p.p2p.huya.com/src/1199522933703-1199522933703-5270174491396276224-2399045990862-10057-A-0-1.xs
非凡武林 碧血剑8：袁承志闯荡江湖大战青竹帮，混元功显威，经典之战！,http://txtest-xp2p.p2p.huya.com/src/1279520922847-1279520922847-16817528283867381760-2559041969150-10057-A-0-1.xs
母胎solo二百年 韦小宝泡妞秘籍·山鸡哥,http://txtest-xp2p.p2p.huya.com/src/1524418114-1524418114-6547325945059999744-3048959684-10057-A-0-1.xs
大懒猫 精彩古装轮播,http://txtest-xp2p.p2p.huya.com/src/1524434091-1524434091-6547394565752487936-3048991638-10057-A-0-1.xs
昵称违规-QQFbPxwM1A 狄仁杰：元芳 你怎幺看？	,http://txtest-xp2p.p2p.huya.com/src/1423787855-1423787855-6115122273666990080-2847699166-10057-A-0-1.xs
南西视频 动画路飞带领大家向顶上前进,http://txtest-xp2p.p2p.huya.com/src/1199512045291-1199512045291-5223409117950902272-2399024214038-10057-A-0-1.xs
杀马特死神 看小品·春晚经典非看不可,http://txtest-xp2p.p2p.huya.com/src/1423782031-1423782031-6115097259777458176-2847687518-10057-A-0-1.xs
凌莲 你怎幺看待六子哥,http://txtest-xp2p.p2p.huya.com/src/1524439854-1524439854-6547419317649014784-3049003164-10057-A-0-1-imgplus.xs
铁血真汉子 国产悬疑精选·智商在线,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789253862-10057-A-0-1.xs
No1常在心 搞笑的一家人,http://txtest-xp2p.p2p.huya.com/src/1394565211-1394565211-5989611973384339456-2789253878-10057-A-0-1.xs
种瓜得弟弟 夏雪夏雨夏冰雹,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2847687508-10057-A-0-1.xs
加班狗 yi馆笑传 oh长地久,http://txtest-xp2p.p2p.huya.com/src/1449698185-1449698185-6226406293645557760-2847687566-10057-A-0-1.xs
大侠 快来追！yang光的快乐生活,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-3049003162-10057-A-0-1.xs
二次元控 丐帮帮主乔峰驾到·樊少皇老戏骨,http://txtest-xp2p.p2p.huya.com/src/1423782083-1423782083-6115097483115757568-2847687622-10057-A-0-1.xs
童可可 你还记得大明湖畔的夏雨荷吗？,http://txtest-xp2p.p2p.huya.com/src/1423787874-1423787874-6115122355271368704-2847699204-10057-A-0-1.xs
成长学院 中国通史-上下五千年,http://txtest-xp2p.p2p.huya.com/src/1099531752680-1099531752680-86435804515139584-2199063628816-10057-A-0-1.xs
北岛南城 产科共同见证生与si,http://txtest-xp2p.p2p.huya.com/src/1524418076-1524418076-6547325781851242496-3048959608-10057-A-0-1.xs
缔爵丶小阿杜 《龙珠超动画》一口气看完龙珠超4,http://txtest-xp2p.p2p.huya.com/src/2293333915-2293333915-9849794163732643840-4586791286-10057-A-0-1.xs
Fight、Girl 【科幻系列】硬核浪漫,http://txtest-xp2p.p2p.huya.com/src/1423782061-1423782061-6115097388626477056-2847687578-10057-A-0-1.xs
西红柿 【欢le颂】22楼姐妹花,http://txtest-xp2p.p2p.huya.com/src/1524418105-1524418105-6547325906405294080-3048959666-10057-A-0-1.xs
呆萌小岳岳 一代枭雄为报父仇励精图治,http://txtest-xp2p.p2p.huya.com/src/1394565206-1394565206-5989611951909502976-2789253868-10057-A-0-1.xs
小妖孽 在哪儿跌倒的还得在哪儿爬起来,http://txtest-xp2p.p2p.huya.com/src/1449584504-1449584504-6225918037468381184-3049003172-10057-A-0-1.xs
茱丽叶 葛二蛋成长之路,http://txtest-xp2p.p2p.huya.com/src/1524439832-1524439832-6547419223159734272-3049003120-10057-A-0-1.xs
HelloKitty 【猫和老鼠动画】汤姆和杰瑞的故事,http://txtest-xp2p.p2p.huya.com/src/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.xs
阿良说剧 绝命毒师5-16，老白铲除了所有威胁，最终带着遗憾自首,http://txtest-xp2p.p2p.huya.com/src/1199526558405-1199526558405-5285742467944022016-2399053240266-10057-A-0-1.xs
DD-解说 新七龙珠动画，武林大会,http://txtest-xp2p.p2p.huya.com/src/1199588542242-1199588542242-5551961020739616768-2399177207940-10057-A-0-1.xs
全优少年 【经典】桃园结义三兄弟	,http://txtest-xp2p.p2p.huya.com/src/1524439845-1524439845-6547419278994309120-3049003146-10057-A-0-1.xs
荒野达人 芈月和她的三个爱人,http://txtest-xp2p.p2p.huya.com/src/1423787884-1423787884-6115122398221041664-2847699224-10057-A-0-1.xs
大鱼爱路飞 动画7四战快看系列【21-24】,http://txtest-xp2p.p2p.huya.com/src/1199590495159-1199590495159-5560348735386419200-2399181113774-10057-A-0-1.xs
扫地僧 中国百年老字号百草厅,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789253858-10057-A-0-1.xs
亿凡-邯郸电影院 【僵尸】【恐怖】女鬼喜剧电影,http://txtest-xp2p.p2p.huya.com/src/1199581074551-1199581074551-5519887532117983232-2399162272558-10057-A-0-1.xs
糊了的胡萝卜动画 【速看-足球小将16期】南葛遭遇强敌-小翼尝试曲线射门,http://txtest-xp2p.p2p.huya.com/src/2391983955-2391983955-10273492859281735680-4784091366-10057-A-0-1.xs
喝一碗杏仁茶 动画奥特曼中那些你不知道的秘密！,http://txtest-xp2p.p2p.huya.com/src/1099531752759-1099531752759-86436143817555968-2199063628974-10057-A-0-1.xs
良少聊漫威 《蜘蛛侠英雄远征》，神秘客的阴险狡诈，让蜘蛛侠陷入众矢之地,http://txtest-xp2p.p2p.huya.com/src/1199582668017-1199582668017-5526731416475271168-2399165459490-10057-A-0-1.xs
蓶1淳爷 【黑帮大片】山鸡哥重现江湖	,http://txtest-xp2p.p2p.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1-imgplus.xs
楚门聊电影 一道闪电劈中火箭，导致火箭意外发射《美剧》天蝎,http://txtest-xp2p.p2p.huya.com/src/2322561713-2322561713-9975326600276738048-4645246882-10057-A-0-1.xs
学妹爱学长 【警匪】不会当卧底的警察不是好卧底,http://txtest-xp2p.p2p.huya.com/src/1423782050-1423782050-6115097341381836800-2847687556-10057-A-0-1-imgplus.xs
Adam短发 海贼王我抢了尾田的笔：动画从奥哈拉屠魔令到空白的一百年,http://txtest-xp2p.p2p.huya.com/src/1199532313878-1199532313878-5310462036252033024-2399064751212-10057-A-0-1.xs
树袋熊小九九 【五福星】每天都要快乐哦,http://txtest-xp2p.p2p.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.xs
小牡蛎 这些都是高智商的罪犯,http://txtest-xp2p.p2p.huya.com/src/1423787865-1423787865-6115122316616663040-2847699186-10057-A-0-1-imgplus.xs
DD-VVqin 大笑江湖：别太放肆没什幺用,http://txtest-xp2p.p2p.huya.com/src/1199584094118-1199584094118-5532856473631064064-2399168311692-10057-A-0-1.xs
🇨🇳•斗鱼,#genre#
【RM-轮播】轮播模式！-24H欢乐不断,http://epg.112114.xyz/douyu/7298973
【RM-点播】点播模式！-24H欢乐不断,http://epg.112114.xyz/douyu/131977
✨神乐✨华语电影沉腾周星驰,http://epg.112114.xyz/douyu/85894
【2个好友正在看✨】想要从头再来的勇气。,http://epg.112114.xyz/douyu/6079455
【德善】这样胡同就是,用时间来造就朋友,http://epg.112114.xyz/douyu/8600645
九幽将军更新~直播间左下看当前内容,http://epg.112114.xyz/douyu/10650322
「橙记」「最热门港剧直播间」,http://epg.112114.xyz/douyu/4549169
❤️可乐❤️电影欧美传奇,http://epg.112114.xyz/douyu/20415
❤️怡宝❤️女朋友陪看,http://epg.112114.xyz/douyu/434971
UP主最新视频合集！,http://epg.112114.xyz/douyu/10074407
满嘴顺口溜想考研啊-+-,http://epg.112114.xyz/douyu/1274132
赛博战争,http://epg.112114.xyz/douyu/10919921
【法证】十个环境证据,比十个证人还管用,http://epg.112114.xyz/douyu/9019945
【小鸽剧看】华语热门剧,http://epg.112114.xyz/douyu/3928
国强四阿哥九子夺嫡,http://epg.112114.xyz/douyu/4944033
懒猫美食家点播,http://epg.112114.xyz/douyu/260322
【悍匪】技术学院,http://epg.112114.xyz/douyu/922564
【米陪看】60帧漫画真实电影人互动,http://epg.112114.xyz/douyu/6537888
【蓝翔】电视剧,http://epg.112114.xyz/douyu/7459925
【万合天宜】王大锤情怀上线,http://epg.112114.xyz/douyu/9220456
【特辑】鱼翅券派送中,http://epg.112114.xyz/douyu/3637778
正常开播,欢迎欢迎,http://epg.112114.xyz/douyu/319576
已经更新聊聊武侠与江湖,http://epg.112114.xyz/douyu/8986636
【雍正】人无伤虎意虎有吃人心,http://epg.112114.xyz/douyu/9650836
【邵氏影院】经典武侠动作老电影你懂的,http://epg.112114.xyz/douyu/4246519
【麓山迷踪】邪虐异染绝,http://epg.112114.xyz/douyu/4505431
【牛叔】N分钟带你看大片,http://epg.112114.xyz/douyu/2758565
【樊胜美】天下无不散宴席,除了你自己,http://epg.112114.xyz/douyu/3756989
【宇哥】极限惊惊,无限浪,x,http://epg.12114.8yz/douyu/douyu/8651489
【片片】片荒的时候看片片,http://epg.112114.xyz/douyu/4258555
【樱木花道灌篮】PP动漫精彩解说,http://epg.112114.xyz/douyu/9837291
走进“柯”学,西瓜讲柯南的案子~,http://epg.112114.xyz/douyu/9065082
【贝贝】军旅历史古装喜剧动作,http://epg.112114.xyz/douyu/431460
【女神金】60帧蓝光刀刀陪看,http://11112epg.xyz/douyu7ep14.xyz/douyu147764
【周末电影】你很会打吗？,http://epg.112114.xyz/douyu/3637765
经典武侠解说,http://epg.112114.xyz/douyu/9649681
【恐怖影厅】胆小勿入,http://epg.112114.xyz/douyu/3637726
开心锤子,开心快乐每一天！,http://epg.112114.xyz/douyu/9018297
【虫哥】魔性吐槽童年回忆,http://epg.112114.xyz/douyu/8915074
【体育】聊聊科比、乔丹传奇故事,http://epg.112114.xyz/douyu/8434598
斗鱼水友最爱看的电影都在这了,http://epg.112114.xyz/douyu/10240553
【粉丝】精彩故事,解说连看,http://epg.112114.xyz/douyu/3508304
【洗碗君】解说爷青回！,http://epg.112114.xyz/douyu/9446706
【片】最专业的故事解说,http://epg.112114.xyz/douyu/9338839
你好.我叫牛奶,http://epg.112114.xyz/douyu/7494871
朔迷离的箱子里隐藏着什幺？,http://epg.112114.xyz/douyu/610972
✨周星驰✨星爷华语成龙电影神乐,http://epg.112114.xyz/douyu/122402
【自练习椁】大道龙行有飘忽隐现是龙身,http://epg.112114.xyz/douyu/9292503
【庆帝】云淡风轻正闲处,鲜衣怒马少年时,http://epg.112114.xyz/douyu/7489563
【蓝翔】弹幕天团、下饭神剧,http://epg.112114.xyz/douyu/276200
互联网电阻,http://epg.112114.xyz/douyu/10102281
【龙门】天山勾地火,宝塔镇蛇妖,http://epg.112114.xyz/douyu/9650860
【漫威】漫威主线剧情最佳观影顺序,http://epg.112114.xyz/douyu/6140589
【猫和老鼠】汤姆和杰瑞童年回忆,http://epg.112114.xyz/douyu/7888428
【豆瓣高分】历史最佳影片大放送,http://epg.11114.xyz/douyu/8770422
【刘德华】庆祝华仔出道40周年,http://epg.112114.xyz/douyu/2516864
【喜剧】经典喜剧专场,http://epg.112114.xyz/douyu/9650887
祝腿腿儿生日快乐吖(*ˉ︶ˉ*),http://epg.112114.xyz/douyu/9461178
周扒片深入解说,http://epg.112114.xyz/douyu/6434857
【悬疑】古今中外犯罪录,http://epg.112114.xyz/douyu/9171887
宇宙的尽头是什幺？,http://epg.112114.xyz/douyu/9456028
我不懂dota2的直播间,http://epg.112114.xyz/douyu/7620081
✨贝爷影厅✨经典故事场景灾难巨兽,http://epg.112114.xyz/douyu/252802
【韦小宝】春辞小院离影,夜受轻衫漠香,http://epg.112114.xyz/douyu/7473576
【枪战】枪神在此,无敌,http://epg.112114.xyz/douyu/10240510
都市/喜剧大片天天看,http://epg.112114.xyz/douyu/10240539
【悬疑】午夜惊惊乐园,点上关注带你探险！,http://epg.112114.xyz/douyu/9075333
【康熙】张国立在线扫H恶除,http://epg.112114.xyz/douyu/7550220
【小宇搞笑舞】60帧动作喜剧电影,http://epg.112114.xyz/douyu/323876
【霍格沃茨】巨大引发嫉妒,嫉妒导致怨毒,http://epg.112114.xyz/douyu/8814650
【1900电影剧室】经典电影,http://epg.112114.xyz/douyu/7796193
✨贝爷MAX厅✨童话电影经典喜剧,http://epg.112114.xyz/douyu/4332
【红雷】电视剧精讲,http://epg.112114.xyz/douyu/9650131
【悬疑】都市猎奇传说、恐怖故事,http://epg.112114.xyz/douyu/2337939
【Liz陪看】栗子回来啦~,http://epg.112114.xyz/douyu/7254536
下一集看再见,搞笑解说就文西与阿漆,http://epg.112114.xyz/douyu/8737695
漫威迷集,http://epg.112114.xyz/douyu/1713615
【速看】深入了解各种冷门佳作！,http://epg.112114.xyz/douyu/8850682
小时候的记忆~,http://epg.112114.xyz/douyu/7280583
【林正英】凌晨女鬼弹幕护体,http://epg.112114.xyz/douyu/218859
美剧解说不断的精彩,http://epg.112114.xyz/douyu/9643264
【朱棣】笑天下可笑之人,http://epg.112114.xyz/douyu/308752
【番号】入万军丛中,取上将头颅,http://epg.112114.xyz/douyu/8157860
❤️奶丧尸鬼片灾难昆虫恐怖❤️,http://epg.112114.xyz/douyu/263824
【屠龙】凛冬将至,夜王之争,http://epg.112114.xyz/douyu/8945323
